kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_impact,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_teq,koi_insol,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smet,koi_sage,koi_snr,koi_fittype,ra,dec,koi_kepmag
6911570,K01549.01,Kepler-1549 b,CONFIRMED,0.894,0,0,0,0,53.96424,0.0159063,-0.0310161,162.70777,0.93,6.8406,0.34203,-0.34203,691.4,55.31,-55.31,1.897,0.3289,-0.1466,0.31046,2317.3,4.884,6783.8,113.1,-145.4,3.9307,,-0.0117,1.4268,0.07134,-0.07134,1.2626,0.2059,3.034,61.07,LS,282.566224,39.151076,14.381
8018849,K01731.01,Kepler-1731 b,CONFIRMED,0.999,0,0,0,0,,0.0103335,-0.0084894,305.67527,0.874,5.8068,0.29034,-0.29034,,258.08,-258.08,none,0.2367,-0.3041,0.10195,262.4,1.827,5103.1,221.8,-67.3,3.8668,0.0376,-0.048,0.7998,0.03999,-0.03999,0.8312,0.2063,6.11,26.21,LS+MCMC,290.228689,39.333664,N/A
9468683,K00304.01,,FALSE POSITIVE,0.186,1,0,1,1,19.87525,0.018175,-0.0076485,201.92705,0.424,5.9345,0.29672,,633.51,50.68,-50.68,2.751,0.2497,-0.2214,0.12618,NaN,9.887,4427.5,114.4,-189.3,4.628,0.1197,-0.1083,1.1206,0.05603,-0.05603,1.1263,-0.0555,,6.22,mcmc,281.229359,48.380993,10.517
8822304,K01512.01,Unknown,FALSE POSITIVE,0.156,1,1,1,0,21.19976,0.0100885,-0.0028752,497.93992,0.143,9.7683,0.48841,-0.48841,323.44,25.87,-25.87,3.26,0.5265,-0.5288,0.16247,2402.3,8.597,,55.6,-277.0,4.5061,,-0.0695,0.9705,0.04852,-0.04852,0.9652,-0.1881,10.348,15.81,Unknown,304.062182,39.834162,11.847
1060990,K01702.01,Unknown,FALSE_POSITIVE,0.023,1,1,1,1,28.43917,0.007319,-0.0146555,386.11285,0.892,122.1701,0.10181,-0.10181,350.51,28.04,-28.04,1.113,0.1159,-0.1259,0.1729,955.8,2.321,5347.7,,-150.8,4.3245,0.1485,-0.0975,0.7032,0.03516,-0.03516,0.696,0.0325,11.592,5.64,N/A,291.903422,41.136426,12.419
9504858,K01866.01,Unknown,CANDIDATE,0.354,0,0,0,0,7.75981,,-0.0041836,386.68991,0.029,10.2639,0.5132,-0.5132,na,160.97,-160.97,3.351,0.2616,-0.5033,0.08056,539.6,0.261,5368.1,72.7,-292.8,4.5432,0.1493,-0.0847,1.1554,0.05777,-0.05777,1.1949,0.1542,7.259,5.06,LS+MCMC,281.251318,36.831467,
1013555,K00941.01,Kepler-941 b,CONFIRMED,0.95,0,0,0,0,8.51132,0.0018778,-0.0014389,395.71585,0.077,7.8564,0.39282,-0.39282,411.52,32.92,-32.92,2.38,0.1993,-0.1236,0.07893,2401.3,,5507.0,204.5,-216.6,4.3047,0.0356,-0.0928,1.0835,0.05418,-0.05418,1.0692,-0.1809,4.916,48.62,LS+MCMC,280.228509,39.88355,11.957
8618524,K00068.01,Unknown,CANDIDATE,0.384,0,0,0,0,1.47699,1.53e-05,-0.0010145,130.23835,0.643,3.088,0.1544,-0.1544,826.37,66.11,-66.11,9.718,1.0649,-0.8944,0.02169,1732.9,8.618,5424.0,226.2,-261.5,4.9052,,-0.1451,1.3744,0.06872,-0.06872,,-0.3247,11.702,6.19,mcmc,282.073949,47.939503,11.945
2236796,K00020.01,Kepler-20 b,Confirmed,0.787,0,0,0,0,5.46474,0.0033375,-0.0010016,126.87408,0.607,3.391,0.16955,-0.16955,350.67,28.05,,1.67,0.168,-0.2092,0.05417,2315.6,12.189,6092.1,209.1,-220.0,4.2848,0.0448,-0.0951,0.8005,0.04002,-0.04002,,-0.0043,2.062,28.83,LS,291.269898,44.899653,14.16
7399090,K00325.01,Unknown,cand,0.526,0,0,0,Y,8.36586,0.0030745,-0.0008658,167.84964,0.243,,0.21632,-0.21632,122.64,9.81,-9.81,18.611,3.0535,-2.8606,0.07971,1265.4,5.157,,86.7,-290.0,4.2246,0.0293,-0.0267,0.9307,0.04653,-0.04653,0.9364,-0.0331,5.741,5.48,LS+MCMC,299.405469,46.100789,11.202
5349023,K01285.01,Kepler-1285 b,CONFIRMED,0.713,0,0,0,0,19.3417,,-0.0100444,,0.216,5.2492,0.26246,-0.26246,599.19,47.94,-47.94,1.582,0.2559,-0.127,0.12382,1955.2,94.59,,101.8,-171.1,4.3546,0.085,-0.0128,1.5128,0.07564,,,0.4175,6.692,72.66,LS,283.153268,48.585187,15.405
9567652,K01824.01,nan,FALSE POSITIVE,0.232,0,0,0,0,52.67633,0.0010719,-0.019383,103.63767,0.791,825.3449,,-0.68779,952.99,76.24,-76.24,5.062,0.4522,-0.6707,0.25908,2291.1,,4209.0,259.3,-133.0,4.1548,0.0912,-0.0546,1.6196,0.08098,,1.554,0.119,1.967,6.05,MCMC,297.650346,50.908285,12.906
6623211,K01434.01,Unknown,FALSE POSITIVE,0.144,1,1,1,1,1.26283,0.0012361,-0.0004668,495.97398,0.571,2.2663,0.11332,-0.11332,426.19,34.1,,14.792,1.4831,,0.02527,1834.4,13.647,5929.1,74.5,-177.0,4.5155,,-0.1395,1.0887,0.05443,-0.05443,,0.1145,5.978,43.07,LS+MCMC,285.775675,38.391484,11.154
1495487,K01425.01,Unknown,cand,,0,0,0,0,4.92868,0.002515,-0.0028475,321.39597,0.798,,0.11449,-0.11449,370.7,29.66,,2.176,0.1369,-0.4251,0.05741,1169.0,,6030.6,237.0,-66.1,4.1702,0.0357,-0.0502,0.7908,0.03954,,0.7485,0.1644,2.332,26.27,LS,280.433595,38.254959,11.754
3401801,K01474.01,nan,FALSE_POSITIVE,0.035,1,1,0,0,14.67022,0.0065906,-0.0026422,244.64654,,5.088,0.2544,-0.2544,755.16,60.41,-60.41,5.227,0.4598,-0.6023,,1044.1,84.389,4939.5,,-274.3,4.546,0.0445,-0.0108,1.5183,0.07591,-0.07591,1.3193,0.0149,5.693,6.51,LS+MCMC,294.093315,44.548753,10.579
2454716,K00055.01,nan,fp,0.278,0,1,1,0,5.68061,0.003163,-0.0019173,472.76897,0.489,2.7883,0.13942,-0.13942,2852.11,228.17,-228.17,2.487,0.2737,-0.3901,0.05887,727.1,8.763,4277.3,161.7,-165.0,4.2024,0.1296,-0.1077,0.9595,0.04798,-0.04798,0.9808,-0.0889,9.866,6.7,MCMC,292.254218,44.37228,11.789
2033422,K00964.01,nan,false_positive,0.299,1,0,1,1,9.22239,0.0050203,-0.0047801,439.84447,0.058,2.9798,0.14899,-0.14899,372.12,29.77,-29.77,3.748,0.6204,-0.6788,0.07534,715.3,3.766,,234.9,-139.2,4.4273,0.1304,-0.0775,0.967,0.04835,-0.04835,0.9548,0.154,4.53,18.23,LS+MCMC,296.362701,44.742358,12.44
8793234,K00932.01,nan,Candidate,0.582,0,0,0,0,6.95527,0.0022871,-0.003354,440.04755,0.945,4.4257,0.22128,-0.22128,4053.66,324.29,-324.29,11.681,,-1.4658,,422.2,9.797,5373.7,103.1,-278.5,4.2789,0.0243,-0.0196,1.1626,0.05813,-0.05813,1.0453,-0.2101,8.259,17.62,LS+MCMC,298.081503,45.897235,13.738
8184789,K01871.01,nan,CANDIDATE,0.552,0,0,0,0,1.30289,0.0012819,-0.0007058,331.40472,0.522,,0.3611,-0.3611,1030.92,82.47,-82.47,9.841,1.2907,-0.6058,0.02488,2071.6,0.4,5074.7,221.0,-201.8,4.8386,0.0194,-0.0608,1.0977,0.05489,-0.05489,1.0792,0.3601,11.173,26.31,LS+MCMC,281.552286,46.52417,13.964
5710676,K00151.01,nan,CANDIDATE,0.694,0,0,0,0,2.36681,0.0006314,,114.30988,0.778,,,-0.16108,866.3,69.3,-69.3,1.374,0.1013,-0.2455,0.03846,2436.5,79.594,6273.7,98.5,-269.0,4.4996,0.0975,-0.1027,1.1467,0.05734,-0.05734,1.0691,0.5395,3.091,4.59,LS+MCMC,290.02185,47.187919,12.531
7047568,K01655.01,Kepler-1655 b,CONFIRMED,0.895,0,0,0,0,22.00658,0.009551,-0.0035115,256.85126,0.2,6.3657,0.31828,-0.31828,589.81,47.18,-47.18,1.673,0.137,-0.3114,0.13899,303.3,2.232,6040.3,255.5,-135.4,4.2375,0.0183,-0.1158,1.0411,0.05205,-0.05205,1.0901,-0.1505,,76.7,ls+mcmc,286.916113,36.852333,NaN
8155208,K01122.01,,CANDIDATE,0.371,0,0,0,0,8.0455,0.0027761,-0.0048754,400.46148,0.642,11.9577,0.59788,-0.59788,2772.68,221.81,,8.285,0.5023,-1.3208,0.0733,441.8,26.939,6488.4,285.6,-155.3,4.4493,,,0.703,0.03515,,0.7438,8.5616,4.931,16.61,LS,299.580941,38.750402,11.439
9306459,K01664.01,,FALSE POSITIVE,0.134,1,0,1,1,none,,-0.0564191,477.37095,0.276,13.5398,0.67699,-0.67699,615.82,49.27,-49.27,5.768,0.5064,-0.6231,,1806.6,3.779,3862.4,104.6,-219.0,4.2005,0.0752,-0.0955,0.9745,,-0.04873,0.8842,,2.443,115.71,LS+MCMC,290.939164,49.089883,15.036
4349059,K01131.01,Unknown,FP,0.17,1,1,1,0,64.92483,0.0646267,-0.0237762,227.68441,0.234,4.1365,0.20682,-0.20682,328.97,,-26.32,2.515,0.4672,-0.4718,0.32614,2074.5,3.003,5929.4,174.1,-123.4,5.0,0.0765,-0.0255,1.3449,0.06725,-0.06725,,0.3008,8.396,6.78,ls+mcmc,291.445383,43.24894,10.436
4645738,K00744.01,nan,FALSE POSITIVE,0.118,1,0,1,0,0.5,0.000471,-0.0004036,424.98238,0.2,3.0799,0.15399,-0.15399,1036.82,82.95,-82.95,3.291,0.4757,-0.5038,0.01069,409.8,15.77,5869.4,246.1,-106.5,4.1716,,-0.0883,1.5782,0.07891,-0.07891,1.4045,-0.2149,4.525,24.05,MCMC,292.654707,41.61758,
9616284,K01900.01,nan,fp,0.3,0,1,0,1,7.09169,0.005461,-0.0058261,380.42687,0.81,5.6465,0.28232,-0.28232,295.51,,-23.64,7.997,1.5634,-1.251,0.06558,663.0,29.139,5941.9,,-253.5,3.8116,0.1108,-0.051,0.8523,0.04262,-0.04262,0.9451,0.3168,,16.52,--,298.604673,43.048843,11.189
3931540,K00750.01,nan,False Positive,0.317,1,1,N,1,0.5,0.0004781,-0.0003103,324.07702,0.075,5.1191,0.25595,-0.25595,10798.16,863.85,-863.85,7.328,0.8683,-1.4394,0.01245,1769.2,106.478,5763.7,125.4,-82.0,4.337,0.0222,-0.1123,0.606,0.0303,-0.0303,0.653,-0.0783,2.22,4.37,--,285.691383,46.696032,15.639
1739332,K00756.01,,FALSE POSITIVE,0.318,1,0,1,0,,0.0049002,-0.0123483,432.02615,0.791,8.3756,0.41878,-0.41878,1728.55,138.28,-138.28,7.416,0.8892,-1.3562,0.10377,1399.5,5.329,5692.1,94.3,,4.9318,0.0587,-0.0277,1.1999,0.06,-0.06,1.2316,0.01,3.178,?,N/A,300.421014,36.046414,10.254
8405095,K01049.01,Unknown,CANDIDATE,0.734,0,0,0,0,4.05845,0.0027845,-0.0010905,263.67575,0.424,8.7352,0.43676,-0.43676,?,328.2,-328.2,8.932,1.7688,-1.3971,0.05383,2276.9,,0.0,231.9,-296.9,4.1765,0.0668,-0.0222,0.7234,0.03617,-0.03617,,-0.3041,9.129,23.88,LS+MCMC,280.004379,36.601328,11.176
3954997,K00812.01,Unknown,Candidate,0.497,0,0,0,0,,0.0019008,-0.000542,239.60749,0.301,11.9375,,,277.53,,-22.2,29.144,1.8558,-2.8885,0.04411,506.4,2.389,4576.9,272.7,-165.2,4.7761,,-0.1214,0.9857,0.04928,-0.04928,0.9743,-0.511,,18.38,LS+MCMC,298.501249,51.150585,10.38
1485480,K00662.01,Unknown,cand,0.719,0,0,0,0,4.96366,0.0007477,-0.0036975,460.86168,0.731,6.9626,0.34813,-0.34813,2515.27,201.22,-201.22,12.398,1.2789,-0.774,0.05698,,9.826,6351.0,228.4,-160.4,4.3957,,-0.0902,1.6421,,-0.0821,1.5678,-0.2374,2.357,13.62,LS,295.182536,40.996375,10.821
7079903,K01558.01,,FALSE POSITIVE,0.034,1,1,1,1,14.74991,0.0008783,-0.0141777,340.23868,,8.4991,0.42496,-0.42496,--,8.6,-8.6,7.628,0.5689,-1.019,0.13188,886.5,10.124,5278.8,183.3,-55.1,4.1593,0.0408,-0.1108,2.0748,0.10374,-0.10374,1.9398,0.2425,,31.45,ls+mcmc,295.511821,41.725028,15.782
9306849,K01823.01,nan,FP,0.039,1,0,0,0,1.0272,0.0009674,-0.000241,198.28204,0.556,5.0312,0.25156,-0.25156,50.0,4.0,-4.0,2.333,0.1991,-0.4585,0.01696,2177.1,126.052,5424.3,,-236.1,3.9859,0.1409,-0.076,1.1945,,-0.05973,1.0667,-0.4028,9.374,5.32,LS+MCMC,292.288619,40.731398,11.051
4849605,K01107.01,nan,FALSE_POSITIVE,0.331,1,1,-1,1,3.00243,0.0022542,-0.0009586,302.32427,0.156,1.6008,0.08004,-0.08004,1663.04,133.04,,30.0,2.153,-2.7035,0.04447,1287.9,25.707,5431.9,253.0,-170.2,4.527,0.0895,-0.0257,0.9383,0.04691,-0.04691,0.9012,0.5521,10.287,26.68,MCMC,302.222477,48.96625,10.565
9594349,K00256.01,nan,false positive,0.288,1,0,1,0,27.50206,,-0.0158056,169.03432,0.631,7.6906,0.38453,-0.38453,409.29,32.74,-32.74,0.586,,-0.0989,0.17563,1471.6,42.637,6094.1,92.9,-59.8,4.5509,0.1125,-0.0375,1.0155,0.05078,-0.05078,0.9988,-0.2146,3.719,47.76,Unknown,280.886806,45.497794,11.027
2558217,K00935.01,Kepler-935 b,CONFIRM,0.958,0,0,0,0,,0.0030236,-0.0027749,,0.614,5.6855,0.28428,-0.28428,50.0,4.0,,3.371,,,0.07752,1690.7,0.498,6173.2,,-64.6,4.6297,0.0622,-0.0384,1.9469,0.09735,-0.09735,1.6465,-0.3657,2.144,42.33,ls+mcmc,286.569174,46.288183,14.143
5746652,K00870.01,nan,CANDIDATE,0.526,0,0,0,0,0.77121,0.0006404,-0.000587,252.45733,0.565,6.271,0.31355,-0.31355,,39.18,-39.18,4.588,0.4479,-0.9112,0.01409,1284.3,1.873,5925.0,258.0,-279.5,4.5536,0.0542,,1.2,0.06,,1.1299,-0.4365,6.229,42.28,LS+MCMC,300.691212,50.368315,15.77
1530914,K01840.01,Kepler-1840 b,Confirmed,0.851,0,0,0,0,418.00452,0.3116638,-0.4089548,173.19909,0.835,15.0,,-0.75,2738.36,219.07,-219.07,1.804,0.1416,-0.1206,1.14911,806.4,17.903,5825.7,,-142.6,4.1791,,-0.121,1.6969,0.08484,-0.08484,1.6181,0.2724,,78.89,N/A,302.567443,37.131803,12.648
4908759,K00893.01,nan,CAND,0.617,0,0,0,0,unknown,0.0170742,-0.0518268,306.52662,0.645,3.1637,0.15819,-0.15819,,6.35,-6.35,3.696,,-0.5155,0.25443,1515.3,6.69,5524.5,211.7,-178.3,4.4699,0.0929,-0.0413,0.837,0.04185,,0.8967,-0.3908,8.314,8.43,LS,293.102348,48.487359,14.478
9557980,K00874.01,Unknown,FALSE POSITIVE,0.147,0,0,0,0,3.90693,0.0011634,-0.001708,418.78991,0.171,14.8972,,-0.74486,2068.87,165.51,-165.51,4.571,0.3819,-0.8967,0.05277,869.3,10.811, ,95.3,-275.9,4.1713,0.1069,-0.0758,1.1021,0.0551,-0.0551,1.0437,-0.1682,8.672,17.66,LS,291.168627,43.865553,11.501
9925523,K00614.01,Kepler-614 b,CONFIRM,0.812,0,0,0,0,5.48993,0.0001909,-0.0047705,344.80038,0.199,,0.26758,-0.26758,935.0,74.8,-74.8,--,0.1193,-0.077,0.06125,1990.7,23.897,5355.1,57.2,-197.5,,0.0721,-0.1489,1.6658,0.08329,-0.08329,1.6175,-0.2152,,44.3,mcmc,288.005975,46.009325,15.005
1576081,K01404.01,nan,FALSE POSITIVE,0.365,0,0,1,0,55.65376,0.0489044,-0.0170975,411.6381,0.3,9.2605,0.46303,-0.46303,1385.65,110.85,-110.85,12.808,2.4022,-1.363,0.29794,259.1,47.708,4051.4,86.2,-285.8,4.1815,0.0317,-0.0531,1.5488,0.07744,-0.07744,1.6294,-0.349,10.592,32.83,ls,295.533774,48.124333,14.586
2442512,K01101.01,Kepler-1101 b,CONFIRMED,0.776,0,0,0,0,8.93479,0.0039368,-0.0043315,410.45199,0.439,299.0001,0.24917,-0.24917,394.31,31.55,-31.55,1.719,0.1769,-0.1864,0.07849,1744.5,20.727,5974.9,196.7,-243.6,4.7361,0.101,-0.1055,1.0949,0.05474,-0.05474,,-0.2659,5.552,,LS+MCMC,286.283656,47.220765,14.937
7919729,K00389.01,,FALSE_POSITIVE,0.026,1,0,Y,0,156.61809,0.1374446,-0.0258623,275.64631,0.4,6.0929,0.30464,-0.30464,1488.5,119.08,-119.08,2.25,0.2934,-0.1493,0.58532,560.3,24.861,5510.7,244.1,,5.0,0.0546,-0.0808,1.1143,0.05572,-0.05572,1.082,-0.0592,1.958,6.11,ls,296.51433,40.158929,13.632
5972035,K00937.01,Kepler-937 b,CONFIRM,0.988,0,0,0,0,,,-0.0129861,328.09925,0.932,6.2036,0.31018,-0.31018,580.34,46.43,-46.43,3.635,0.3401,-0.5806,0.22159,2081.1,,5766.6,183.4,-199.8,4.2417,,-0.1213,1.5362,0.07681,-0.07681,1.4404,-0.4479,,34.37,LS+MCMC,,48.645571,14.154
6482996,K00407.01,Unknown,FALSE POSITIVE,0.172,0,1,0,1,na,0.0003541,-0.0042916,360.59044,0.417,7.5218,0.37609,-0.37609,1169.13,93.53,-93.53,3.501,0.2065,-0.6355,,1869.6,8.162,6409.6,288.5,-134.9,4.1226,0.0488,-0.0499,1.0975,0.05487,,1.1378,-0.1236,11.019,4.16,LS+MCMC,297.061086,51.166646,15.487
6594847,K01316.01,Unknown,False Positive,0.209,0,1,1,1,0.5,0.000257,-0.0004062,139.54846,0.501,4.2346,0.21173,-0.21173,211.92,16.95,-16.95,4.094,0.7977,-0.3705,0.01399,1634.2,0.211,5494.3,164.6,-227.4,4.0977,0.0101,-0.0896,1.2765,0.06382,-0.06382,1.2166,0.0706,9.088,3.0,LS,301.118507,38.676781,11.889
7702312,K00795.01,Kepler-795 b,CONFIRMED,0.833,0,0,0,0,137.12818,0.0864735,-0.1194863,165.52547,0.561,5.1437,0.25719,-0.25719,228.65,18.29,-18.29,2.609,0.209,-0.4295,0.4911,,0.88,5888.4,171.5,-199.1,4.4742,0.1472,-0.0432,1.1532,0.05766,-0.05766,1.2473,-0.1466,2.268,32.44,MCMC,283.949136,44.501472,14.115
1560305,K00716.01,Unknown,CANDIDATE,0.474,0,0,0,0,--,0.0016521,-0.0012295,481.91102,0.196,3.5212,0.17606,-0.17606,3529.81,282.39,,2.066,0.1686,-0.2731,0.02608,345.0,,4268.2,100.4,-142.4,4.0322,,-0.123,1.1274,0.05637,,,0.1016,,3.96,LS,304.906012,50.380259,12.958
3793969,K01135.01,Unknown,FALSE POSITIVE,0.086,1,1,1,0,15.77359,0.0118516,-0.0028601,309.2769,0.362,9.8057,0.49028,-0.49028,231.44,18.52,-18.52,7.805,0.5104,-1.5239,0.1314,468.5,24.866,6313.2,,-133.8,4.3848,0.0585,-0.1374,1.6357,0.08179,-0.08179,,-0.0028,8.248,6.13,MCMC,281.230347,50.331677,12.081
9964002,K01649.01,Unknown,False Positive,0.001,1,1,1,0,1.8861,0.0008888,-0.0017841,144.74398,0.251,215.7702,0.17981,-0.17981,333.54,26.68,-26.68,11.623,1.8344,-1.9636,0.03017,509.4,13.469,6169.3,90.7,-180.8,,0.1022,-0.0549,1.0492,0.05246,-0.05246,1.0073,0.349,2.881,8.88,ls+mcmc,282.368127,47.798228,13.424
5234920,K01024.01,,CANDIDATE,0.607,0,0,0,0,4.67315,0.0007996,-0.0031563,353.61479,0.529,7.2304,,-0.36152,870.26,69.62,-69.62,3.768,0.6536,-0.7361,0.0484,911.6,,,158.3,-296.8,4.4573,0.092,-0.1232,1.0007,0.05004,-0.05004,1.0129,-0.2958,11.414,6.73,LS+MCMC,282.14874,45.77005,11.018
3642541,K01056.01,,false_positive,0.047,1,0,1,1,1.04406,0.0008419,-5.03e-05,282.90432,,3.3637,0.16818,-0.16818,581.41,46.51,-46.51,2.94,0.5161,-0.4766,0.0206,N/A,3.008,0.0,110.0,-73.5,4.4523,0.0492,-0.0861,1.0971,0.05486,,0.9839,-0.088,3.777,30.7,--,291.2872,49.071087,10.845
6398165,K01743.01,Unknown,FP,0.267,1,0,1,0,30.57588,,-0.0055581,216.49173,,338.4586,,-0.28205,218.81,17.5,-17.5,6.025,0.6317,-0.3925,0.17498,1218.2,1.743,5894.9,138.4,,4.0858,0.0688,-0.1183,1.1595,0.05798,-0.05798,,0.1846,2.02,14.27,ls,286.978124,48.476989,11.635
6005023,K00247.01,nan,FALSE POSITIVE,0.229,1,Y,1,1,2.05997,0.0005761,-0.0011466,449.26371,0.83,3.8064,0.19032,-0.19032,1405.62,112.45,-112.45,1.436,0.1638,-0.1806,0.0352,1662.0,2.059,0.0,245.3,-205.3,4.1194,0.0684,-0.0193,0.6577,0.03288,-0.03288,0.6506,-0.3582,10.612,unknown,ls,287.444422,39.434664,15.52
2485126,K00146.01,Kepler-146 b,confirm,0.741,0,0,0,0,2.91275,0.0012193,-0.002246,,0.668,,0.37071,-0.37071,79.67,6.37,-6.37,3.835,0.5111,-0.6764,0.04173,1578.1,158.64,5722.7,184.8,-159.7,,0.066,-0.1133,0.8507,0.04254,-0.04254,,0.0446,5.707,17.88,ls+mcmc,292.287267,42.580687,
9459284,K01856.01,Kepler-1856 b,CONFIRMED,0.865,0,0,0,0,7.49908,0.0073234,-0.0002572,,0.572,6.6146,0.33073,,,20.95,-20.95,1.907,0.14,-0.1582,0.06456,1479.5,45.971,5842.9,236.6,-298.6,4.4939,0.0848,-0.1349,0.892,0.0446,-0.0446,0.9222,0.2992,10.332,20.39,MCMC,282.364704,45.572662,13.75
1747385,K01153.01,Unknown,FALSE_POSITIVE,0.135,1,1,1,0,N/A,0.0024112,-0.0016905,278.71247,0.349,3.5198,0.17599,-0.17599,749.06,59.92,-59.92,-76.03,0.474,-0.3945,0.06058,1667.6,117.206,5385.4,158.3,-115.2,4.1078,0.0508,-0.0734,0.8844,0.04422,-0.04422,0.8461,-0.0325,5.09,11.52,MCMC,302.084173,36.449862,11.455
4294949,K01987.01,nan,FALSE POSITIVE,0.148,0,0,0,1,,0.0012638,,246.17035,0.507,4.6766,0.23383,-0.23383,2757.82,220.63,-220.63,10.187,0.7024,-0.9376,0.1028,1987.4,23.324,5769.0,169.0,-90.4,,0.0685,-0.1008,1.0287,0.05144,-0.05144,1.1121,0.0336,,17.32,LS+MCMC,297.16162,40.670758,12.0
9008058,K00623.01,Unknown,FALSE POSITIVE,0.067,1,1,N,1,1.16322,0.0002619,-0.0009362,124.90024,0.571,287.9183,0.23993,-0.23993,384.06,30.72,-30.72,4.177,0.2281,-0.4459,0.02194,,205.127,5308.3,110.5,-192.1,4.1528,0.0718,-0.0268,,0.07975,-0.07975,1.5149,0.035,6.916,10.89,--,295.711592,48.309926,12.704
4815855,K01958.01,Unknown,FALSE POSITIVE,0.12,1,0,1,0,,0.0007816,-0.0006804,313.15425,0.98,10.4496,0.52248,-0.52248,1196.38,95.71,-95.71,3.48,,-0.3949,0.05481,1786.5,14.214,5686.1,269.4,-288.8,4.3138,0.1389,-0.0213,1.739,0.08695,-0.08695,1.6919,0.3895,,5.1,LS+MCMC,296.996685,44.765991,11.443
7725062,K00461.01,Kepler-461 b,Yes,,0,0,0,0,41.83425,0.009867,-0.0409513,356.54673,0.397,2.7517,0.13758,-0.13758,2281.24,182.5,-182.5,3.237,,-0.4899,0.20522,2021.6,2.245,5983.4,218.5,-243.6,4.5592,0.0734,-0.1111,0.7885,0.03942,-0.03942,0.7365,0.026,9.83,27.79,LS,288.272856,45.236647,13.55
1241006,K00487.01,Kepler-487 b,CONFIRMED,0.732,0,0,0,0,3.76896,0.0006751,-0.0020607,293.32729,0.464,10.6673,,-0.53337,512.76,41.02,-41.02,0.739,0.0943,-0.1134,0.05005,?,370.128,4546.2,153.4,,4.7105,0.0185,-0.1071,1.0405,0.05202,-0.05202,1.1143,-0.22,,56.93,LS+MCMC,284.586549,48.764264,14.455
9784325,K01892.01,,false positive,0.346,1,0,1,0,-1.31045,0.0008225,-0.0002547,384.35025,,10.3613,0.51807,,9004.07,720.33,-720.33,9.155,,-1.5556,0.02362,1442.0,11.866,5196.1,103.9,,4.1486,0.1475,-0.1306,1.7688,0.08844,-0.08844,1.6611,-0.0202,7.34,7.12,ls+mcmc,297.883143,45.794916,13.938
3031766,K00091.01,Kepler-91 b,CONFIRM,0.847,0,0,0,0,13.12863,0.0064896,-0.0038759,,0.002,1.9148,0.09574,-0.09574,3280.51,262.44,-262.44,2.99,0.1996,-0.2974,0.12265,1491.8,15.917,5195.9,176.7,-89.8,4.8343,0.1449,-0.0308,1.1276,0.05638,-0.05638,1.121,,9.239,46.4,ls,284.929289,,
4595971,K01230.01,Unknown,FALSE POSITIVE,0.351,1,1,0,1,0.87516,,,497.14351,0.451,7.555,0.37775,-0.37775,405.73,32.46,-32.46,1.772,0.2231,-0.2973,0.02018,263.1,,5312.6,257.0,-160.6,4.5336,0.0857,-0.0721,1.5248,0.07624,-0.07624,,0.2683,11.582,32.72,ls+mcmc,288.121194,42.967929,14.411
5964654,K00493.01,Kepler-493 b,CONFIRM,0.911,0,0,0,0,16.27554,,-0.0077769,158.21581,0.879,703.858,0.58655,-0.58655,2560.9,204.87,-204.87,4.844,0.5628,-0.5569,0.1319,589.0,4.249,6795.8,85.5,-140.0,4.23,0.0209,-0.0894,1.2286,0.06143,,1.0884,0.0458,11.836,40.47,LS+MCMC,302.234627,36.132913,10.424
5989428,K00171.01,Unknown,FALSE_POSITIVE,0.249,1,1,0,0, ,0.0094224,-0.0049828,247.43068,0.204,2.6502,0.13251,-0.13251,,69.73,-69.73,2.173,0.3368,-0.1467,0.10873,1947.9,10.652,5968.1,276.5,-242.3,4.0453,0.0424,-0.075,0.7121,0.0356,-0.0356,0.6729,0.1665,5.911,11.98,Unknown,298.958719,46.827624,?
1275772,K01646.01,,FALSE POSITIVE,0.247,0,1,1,0,90.8584,0.0793569,-0.0062754,107.0466,0.392,,,-0.44278,701.12,,-56.09,4.973,0.7583,-0.767,0.34493,2177.6,118.241,4785.6,119.1,-275.7,4.8335,0.0276,-0.0948,0.8143,,-0.04071,0.7965,-0.0588,7.728,5.54,N/A,283.924877,36.018958,
1692946,K00057.01,Kepler-57 b,CONFIRMED,0.727,0,0,0,0,24.11289,0.0198223,,497.62479,0.099,6.1007,0.30503,-0.30503,,25.37,-25.37,,0.1549,-0.2283,0.15672,,6.174,5347.0,151.2,-162.6,4.68,0.0263,-0.0831,0.8024,0.04012,-0.04012,0.76,0.3178,2.689,128.25,N/A,280.253312,39.575398,14.806
7858045,K00405.01,Kepler-405 b,Confirmed,0.818,0,0,0,0,0.72043,,-3.59e-05,403.42209,0.184,10.8424,0.54212,-0.54212,1320.11,105.61,-105.61,2.811,0.2218,-0.5424,0.01758,1589.2,212.225,6095.2,159.0,-237.8,4.2059,,-0.1018,1.2795,0.06397,-0.06397,1.2189,-0.0625,6.027,N/A,LS+MCMC,298.036228,43.255804,14.484
